Average Packet Size,Label
146.0,BENIGN
68.0,BENIGN
99.58333333333331,BENIGN
0.0,BENIGN
21.33333333,BENIGN
0.0,BENIGN
46.75,BENIGN
59.5,BENIGN
60.5,BENIGN
48.0,BENIGN
313.1538462,BENIGN
102.0,BENIGN
79.75,BENIGN
9.0,BENIGN
0.0,BENIGN
606.6125,BENIGN
98.0,BENIGN
63.0,BENIGN
152.4444444,BENIGN
84.5,BENIGN
1661.857143,BENIGN
95.0,BENIGN
9.0,BENIGN
430.0566037735849,BENIGN
122.5,BENIGN
124.5,BENIGN
4.5,BENIGN
59.0,BENIGN
0.0,BENIGN
35.83333333,BENIGN
320.2352941,BENIGN
3.0,BENIGN
79.25,BENIGN
370.6666666666667,BENIGN
405.2777778,BENIGN
109.0,BENIGN
96.0,BENIGN
0.0,BENIGN
84.25,BENIGN
321.95238095238096,BENIGN
72.0,BENIGN
38.14285714,BENIGN
9.0,BENIGN
205.7692308,BENIGN
447.5294118,BENIGN
121.0,BENIGN
80.75,BENIGN
63.5,BENIGN
0.0,BENIGN
0.0,BENIGN
102.66666666666669,BENIGN
94.25,BENIGN
595.5222222,BENIGN
126.46153846153848,BENIGN
9.0,BENIGN
0.0,BENIGN
9.0,BENIGN
49.25,BENIGN
113.0,BENIGN
9.0,BENIGN
179.8125,BENIGN
58.0,BENIGN
153.75,BENIGN
0.0,BENIGN
3.0,BENIGN
308.3076923,BENIGN
37.83333333,BENIGN
135.4,BENIGN
8.0,BENIGN
20.66666667,BENIGN
123.82352941176472,BENIGN
323.6666667,BENIGN
652.9032258,BENIGN
9.0,BENIGN
95.5,BENIGN
124.8,BENIGN
149.75,BENIGN
131.0,BENIGN
0.0,BENIGN
75.0,BENIGN
84.25,BENIGN
9.0,BENIGN
51.5,BENIGN
0.0,BENIGN
3.0,BENIGN
0.0,BENIGN
0.0,BENIGN
9.0,BENIGN
87.0,BENIGN
0.0,BENIGN
68.25,BENIGN
9.0,BENIGN
34.0,BENIGN
81.75,BENIGN
76.0,BENIGN
74.75,BENIGN
15.85714286,BENIGN
1132.15534,BENIGN
205.8888889,BENIGN
111.0,BENIGN
754.5714286,BENIGN
118.5,BENIGN
0.0,BENIGN
88.5,BENIGN
43.75,BENIGN
4.5,BENIGN
13.75,BENIGN
667.7368421,BENIGN
102.0,BENIGN
546.3125,BENIGN
210.3928571428572,BENIGN
72.0,BENIGN
94.36842105263158,BENIGN
31.0,BENIGN
94.85714285714286,BENIGN
0.0,BENIGN
79.0,BENIGN
78.0,BENIGN
0.0,BENIGN
103.5,BENIGN
280.1875,BENIGN
430.8,BENIGN
908.902282,BENIGN
8.0,BENIGN
77.0,BENIGN
111.5,BENIGN
0.0,BENIGN
109.5,BENIGN
90.5,BENIGN
0.0,BENIGN
77.0,BENIGN
96.0,BENIGN
186.6666667,BENIGN
93.0,BENIGN
390.5294118,BENIGN
136.0,BENIGN
3.0,BENIGN
0.0,BENIGN
100.5,BENIGN
0.0,BENIGN
157.0,BENIGN
78.5,BENIGN
107.0,BENIGN
94.25,BENIGN
0.0,BENIGN
187.8,BENIGN
78.15,BENIGN
65.75,BENIGN
0.0,BENIGN
0.0,BENIGN
3.0,BENIGN
0.0,BENIGN
106.5,BENIGN
78.75,BENIGN
79.5,BENIGN
112.5,BENIGN
0.0,BENIGN
67.25,BENIGN
0.0,BENIGN
43.83333333,BENIGN
0.0,BENIGN
39.36666667,BENIGN
220.0,BENIGN
67.75,BENIGN
0.0,BENIGN
72.5,BENIGN
437.6779661,BENIGN
0.0,BENIGN
237.84375,BENIGN
0.0,BENIGN
110.5,BENIGN
83.75,BENIGN
10.33333333,BENIGN
3.5,BENIGN
45.09090909,BENIGN
55.5,BENIGN
37.0,BENIGN
90.52631579,BENIGN
0.0,BENIGN
203.2325581,BENIGN
74.5,BENIGN
120.5,BENIGN
132.5,BENIGN
82.5,BENIGN
76.75,BENIGN
128.0,BENIGN
598.5238095,BENIGN
72.25,BENIGN
6.857142857,BENIGN
81.0,BENIGN
292.9574468085106,BENIGN
88.25,BENIGN
80.33333333,BENIGN
89.25,BENIGN
82.0,BENIGN
3.0,BENIGN
156.3333333,BENIGN
224.425,BENIGN
240.05,BENIGN
9.0,BENIGN
25.03333333333333,BENIGN
94.25,BENIGN
178.57142857142858,BENIGN
129.0,BENIGN
93.5,BENIGN
343.8125,BENIGN
4.5,BENIGN
50.5,BENIGN
151.5,BENIGN
121.0,BENIGN
9.0,BENIGN
143.5,BENIGN
0.55,BENIGN
0.0,BENIGN
89.25,BENIGN
109.5,BENIGN
67.75,BENIGN
121.0,BENIGN
199.8571429,BENIGN
114.0,BENIGN
77.25,BENIGN
0.0,BENIGN
65.0,BENIGN
137.25,BENIGN
130.5,BENIGN
126.5,BENIGN
307.6315789,BENIGN
9.0,BENIGN
74.33333333,BENIGN
133.0,BENIGN
707.2142857,BENIGN
75.0,BENIGN
101.0833333,BENIGN
80.0,BENIGN
143.0,BENIGN
0.0,BENIGN
66.75,BENIGN
90.0,BENIGN
74.0,BENIGN
91.54545455,BENIGN
370.0,BENIGN
1210.7653276955602,BENIGN
76.0,BENIGN
171.84444444444443,BENIGN
94.0,BENIGN
113.5,BENIGN
9.0,BENIGN
9.0,BENIGN
12.333333333333334,BENIGN
9.0,BENIGN
82.5,BENIGN
0.0,BENIGN
78.5,BENIGN
215.1470588,BENIGN
82.75,BENIGN
31.0,BENIGN
3.0,BENIGN
18.33333333,BENIGN
394.5471698,BENIGN
286.3333333,BENIGN
107.0,BENIGN
57.75,BENIGN
1453.375,BENIGN
90.5,BENIGN
34.0,BENIGN
78.60526316,BENIGN
427.3125,BENIGN
78.5,BENIGN
3.0,BENIGN
116.5,BENIGN
0.0,BENIGN
419.6190476,BENIGN
829.0506329,BENIGN
31.0,BENIGN
92.0,BENIGN
84.5,BENIGN
0.0,BENIGN
113.75,BENIGN
253.04,BENIGN
400.3428571,BENIGN
0.0,BENIGN
0.0,BENIGN
88.5,BENIGN
9.0,BENIGN
82.75,BENIGN
75.0,BENIGN
79.5,BENIGN
144.1951219512195,BENIGN
94.0,BENIGN
0.0,BENIGN
114.0,BENIGN
31.0,BENIGN
49.75,BENIGN
60.5,BENIGN
56.75,BENIGN
90.5,BENIGN
0.0,BENIGN
88.0,BENIGN
0.0,BENIGN
62.0,BENIGN
77.0,BENIGN
9.0,BENIGN
0.0,BENIGN
61.625,BENIGN
9.0,BENIGN
81.0,BENIGN
9.0,BENIGN
78.0,BENIGN
72.0,BENIGN
83.0,BENIGN
89.75,BENIGN
3.0,BENIGN
278.0,BENIGN
45.5,BENIGN
4.5,BENIGN
75.52,BENIGN
143.0,BENIGN
244.8947368,BENIGN
0.0,BENIGN
67.75,BENIGN
7.0,BENIGN
133.0,BENIGN
54.0,BENIGN
66.25,BENIGN
118.75,BENIGN
0.0,BENIGN
344.88235294117646,BENIGN
107.0,BENIGN
69.5,BENIGN
80.0,BENIGN
314.2307692,BENIGN
91.75,BENIGN
9.0,BENIGN
90.5,BENIGN
119.0,BENIGN
82.75,BENIGN
246.375,BENIGN
0.0,BENIGN
254.2352941,BENIGN
133.0,BENIGN
0.0,BENIGN
0.0,BENIGN
0.0,BENIGN
107.0,BENIGN
0.0,BENIGN
9.0,BENIGN
78.25,BENIGN
84.25,BENIGN
0.0,BENIGN
3.5,BENIGN
0.0,BENIGN
425.0677966,BENIGN
53.0,BENIGN
87.5,BENIGN
432.9473684210527,BENIGN
184.0,BENIGN
96.5,BENIGN
84.5,BENIGN
54.25,BENIGN
133.0,BENIGN
219.0545455,BENIGN
127.5,BENIGN
0.0,BENIGN
48.0,BENIGN
68.0,BENIGN
0.0,BENIGN
0.0,BENIGN
81.5,BENIGN
163.0,BENIGN
327.53333333333336,BENIGN
0.0,BENIGN
100.875,BENIGN
9.0,BENIGN
73.25,BENIGN
0.0,BENIGN
516.5,BENIGN
98.5,BENIGN
3.0,BENIGN
63.5,BENIGN
146.5,BENIGN
8.0,BENIGN
124.5,BENIGN
24.666666666666668,BENIGN
108.5,BENIGN
63.25,BENIGN
323.7121212,BENIGN
117.5,BENIGN
87.25,BENIGN
9.0,BENIGN
83.5,BENIGN
848.5825243,BENIGN
9.0,BENIGN
113.0,BENIGN
9.0,BENIGN
468.5660377358491,BENIGN
68.0,BENIGN
60.0,BENIGN
0.0,BENIGN
60.0,BENIGN
0.0,BENIGN
81.75,BENIGN
0.0,BENIGN
5.5,BENIGN
359.0,BENIGN
20.66666667,BENIGN
127.0,BENIGN
95.25,BENIGN
76.75,BENIGN
70.75,BENIGN
63.5,BENIGN
112.7951807,BENIGN
120.5,BENIGN
9.0,BENIGN
10.333333333333334,BENIGN
0.0,BENIGN
172.5,BENIGN
9.0,BENIGN
9.0,BENIGN
28.75,BENIGN
1.2,BENIGN
97.75,BENIGN
453.7777778,BENIGN
246.4642857,BENIGN
9.0,BENIGN
0.0,BENIGN
98.75,BENIGN
151.52941176470588,BENIGN
171.0,BENIGN
277.375,BENIGN
28.75,BENIGN
9.0,BENIGN
385.1428571,BENIGN
81.5,BENIGN
1163.3,BENIGN
92.5,BENIGN
416.73333333333335,BENIGN
523.75,BENIGN
0.0,BENIGN
228.7,BENIGN
45.69230769,BENIGN
62.5,BENIGN
95.0,BENIGN
94.25,BENIGN
53.0,BENIGN
9.0,BENIGN
55.5,BENIGN
121.5,BENIGN
72.0,BENIGN
369.0,BENIGN
2.0,BENIGN
87.0,BENIGN
124.5,BENIGN
133.0,BENIGN
778.3333333,BENIGN
124.0,BENIGN
3.0,BENIGN
730.0625,BENIGN
0.0,BENIGN
360.125,BENIGN
0.0,BENIGN
0.0,BENIGN
149.75,BENIGN
125.3866667,BENIGN
189.9268293,BENIGN
186.1875,BENIGN
108.0,BENIGN
148.0,BENIGN
44.5,BENIGN
82.0,BENIGN
9.0,BENIGN
85.0,BENIGN
130.5,BENIGN
91.0,BENIGN
97.75,BENIGN
59.25,BENIGN
225.8571429,BENIGN
857.2992126,BENIGN
69.0,BENIGN
51.5,BENIGN
34.0,BENIGN
97.5,BENIGN
100.06,BENIGN
0.0,BENIGN
9.0,BENIGN
83.0,BENIGN
69.75,BENIGN
185.1428571428572,BENIGN
334.9333333,BENIGN
265.1176471,BENIGN
52.25,BENIGN
0.0,BENIGN
53.66666667,BENIGN
103.4,BENIGN
178.23809523809524,BENIGN
89.0,BENIGN
0.0,BENIGN
266.9142857,BENIGN
83.75,BENIGN
9.0,BENIGN
0.0,BENIGN
19.25,BENIGN
117.5,BENIGN
276.4782609,BENIGN
357.0769230769231,BENIGN
76.75,BENIGN
88.5,BENIGN
413.8,BENIGN
263.5294118,BENIGN
50.888888888888886,BENIGN
178.0967742,BENIGN
62.25,BENIGN
889.5,BENIGN
304.92,BENIGN
1032.4411764705883,BENIGN
61.75,BENIGN
436.6363636,BENIGN
81.5,BENIGN
0.0,BENIGN
73.25,BENIGN
92.0,BENIGN
80.0,BENIGN
69.33333333,BENIGN
73.25,BENIGN
113.1428571,BENIGN
78.2,BENIGN
50.5,BENIGN
130.0,BENIGN
3.6,BENIGN
69.25,BENIGN
107.0,BENIGN
97.75,BENIGN
75.25,BENIGN
121.0,BENIGN
9.0,BENIGN
77.5,BENIGN
292.483871,BENIGN
0.0,BENIGN
7.5,BENIGN
593.8837209,BENIGN
72.5,BENIGN
95.82758621,BENIGN
9.0,BENIGN
83.75,BENIGN
0.0,BENIGN
40.0,BENIGN
293.2857143,BENIGN
197.7777778,BENIGN
9.0,BENIGN
9.0,BENIGN
0.0,BENIGN
0.0,BENIGN
55.5,BENIGN
72.0,BENIGN
13.75,BENIGN
7.2,BENIGN
263.0740741,BENIGN
9.0,BENIGN
186.8571429,BENIGN
147.25,BENIGN
62.25,BENIGN
0.0,BENIGN
101.0,BENIGN
13.68181818,BENIGN
3.0,BENIGN
1057.285714,BENIGN
0.0,BENIGN
77.9,BENIGN
74.0,BENIGN
65.0,BENIGN
0.0,BENIGN
103.5,BENIGN
0.0,BENIGN
3.0,BENIGN
3.0,BENIGN
63.25,BENIGN
57.75,BENIGN
201.75,BENIGN
339.6875,BENIGN
63.5,BENIGN
69.0,BENIGN
116.5,BENIGN
3.0,BENIGN
0.0,BENIGN
60.5,BENIGN
58.0,BENIGN
0.0,BENIGN
66.83333333,BENIGN
9.0,BENIGN
148.9714286,BENIGN
795.5418719,BENIGN
9.0,BENIGN
51.75,BENIGN
60.73333333,BENIGN
0.0,BENIGN
9.0,BENIGN
730.0625,BENIGN
88.27586207,BENIGN
143.0,BENIGN
0.0,BENIGN
4.5,BENIGN
163.0,BENIGN
328.0588235,BENIGN
181.5675676,BENIGN
65.0,BENIGN
101.0,BENIGN
0.0,BENIGN
64.0,BENIGN
50.66666667,BENIGN
0.0,BENIGN
48.0,BENIGN
9.0,BENIGN
78.72222222222223,BENIGN
83.0,BENIGN
332.375,BENIGN
81.5,BENIGN
99.5,BENIGN
67.75,BENIGN
0.0,BENIGN
37.0,BENIGN
53.0,BENIGN
0.0,BENIGN
37.0,BENIGN
0.0,BENIGN
0.0,BENIGN
48.0,BENIGN
99.0625,BENIGN
62.0,BENIGN
4.5,BENIGN
54.25,BENIGN
180.5,BENIGN
9.0,BENIGN
296.2978723404256,BENIGN
9.0,BENIGN
9.0,BENIGN
143.5,BENIGN
3.0,BENIGN
155.25,BENIGN
315.8461538,BENIGN
244.8947368421053,BENIGN
0.0,BENIGN
137.5,BENIGN
93.75,BENIGN
9.0,BENIGN
9.0,BENIGN
69.5,BENIGN
231.5,BENIGN
28.75,BENIGN
328.1875,BENIGN
37.0,BENIGN
82.5,BENIGN
716.1145833,BENIGN
0.0,BENIGN
77.0,BENIGN
89.5,BENIGN
108.0,BENIGN
352.7941176,BENIGN
1441.51071,BENIGN
114.0,BENIGN
139.5,BENIGN
94.25,BENIGN
4.5,BENIGN
49.5,BENIGN
71.0,BENIGN
108.5714286,BENIGN
9.0,Bot
48.85714286,Bot
9.0,Bot
39.22222222,Bot
9.0,Bot
3.0,Bot
48.85714286,Bot
49.14285714,Bot
3.0,Bot
48.57142857,Bot
48.57142857,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
1813.269565,Bot
48.85714286,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.85714286,Bot
48.57142857,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
33.45,Bot
3.0,Bot
3.0,Bot
39.11111111,Bot
48.71428571,Bot
48.71428571,Bot
48.57142857,Bot
3.0,Bot
9.0,Bot
40.11111111,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
48.85714286,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
1360.341463,Bot
3.0,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
48.57142857,Bot
48.57142857,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
49.14285714,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.57142857,Bot
39.66666667,Bot
3.0,Bot
1000.269231,Bot
48.57142857,Bot
49.14285714,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
39.77777778,Bot
40.11111111,Bot
49.14285714,Bot
48.71428571,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
39.55555556,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.57142857,Bot
48.85714286,Bot
3.0,Bot
3.0,Bot
48.57142857,Bot
48.57142857,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
48.71428571,Bot
48.85714286,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
48.85714286,Bot
186.5714286,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
48.85714286,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
39.66666667,Bot
48.71428571,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.57142857,Bot
3.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
48.85714286,Bot
49.14285714,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
1617.428571,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
1797.215517,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.85714286,Bot
48.85714286,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
48.85714286,Bot
9.0,Bot
3.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
48.71428571,Bot
48.71428571,Bot
48.71428571,Bot
48.71428571,Bot
3.0,Bot
49.14285714,Bot
9.0,Bot
39.33333333,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
48.57142857,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
3.0,Bot
48.71428571,Bot
186.5714286,Bot
48.57142857,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.85714286,Bot
48.57142857,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
48.85714286,Bot
3.0,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
48.85714286,Bot
9.0,Bot
39.77777778,Bot
39.77777778,Bot
39.88888889,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
167.0,Bot
3.0,Bot
48.71428571,Bot
39.33333333,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
3.0,Bot
3.0,Bot
48.57142857,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
49.14285714,Bot
9.0,Bot
9.0,Bot
9.0,Bot
39.77777778,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
48.85714286,Bot
48.57142857,Bot
9.0,Bot
3.0,Bot
3.0,Bot
3.0,Bot
49.14285714,Bot
3.0,Bot
48.57142857,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
48.57142857,Bot
48.85714286,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
3.0,Bot
48.57142857,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
49.14285714,Bot
48.71428571,Bot
39.66666667,Bot
39.66666667,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
3.0,Bot
1177.2,Bot
48.71428571,Bot
48.71428571,Bot
49.14285714,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
3.0,Bot
39.66666667,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
49.14285714,Bot
48.57142857,Bot
3.0,Bot
49.14285714,Bot
9.0,Bot
3.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
39.88888889,Bot
9.0,Bot
3.0,Bot
49.14285714,Bot
3.0,Bot
3.0,Bot
48.71428571,Bot
48.57142857,Bot
286.2857143,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
49.14285714,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
1415.980769,Bot
48.57142857,Bot
48.85714286,Bot
186.5714286,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
49.14285714,Bot
49.14285714,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
3.0,Bot
48.85714286,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
49.14285714,Bot
48.85714286,Bot
9.0,Bot
3.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
9.0,Bot
48.57142857,Bot
3.0,Bot
48.71428571,Bot
48.71428571,Bot
48.71428571,Bot
48.71428571,Bot
1444.175,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
140.8571429,Bot
3.0,Bot
48.71428571,Bot
1502.122449,Bot
48.85714286,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
1288.512821,Bot
3.0,Bot
48.71428571,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.57142857,Bot
48.85714286,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
48.57142857,Bot
9.0,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.85714286,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
49.14285714,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
0.0,Bot
48.85714286,Bot
1249.35443,Bot
3.0,Bot
48.57142857,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.57142857,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
39.33333333,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.85714286,Bot
48.57142857,Bot
9.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
49.14285714,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
49.14285714,Bot
48.71428571,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
3.0,Bot
169.5714286,Bot
3.0,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
3.0,Bot
39.66666667,Bot
49.14285714,Bot
49.14285714,Bot
3.0,Bot
48.71428571,Bot
48.71428571,Bot
49.14285714,Bot
3.0,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
286.2857143,Bot
9.0,Bot
3.0,Bot
3.0,Bot
48.57142857,Bot
1197.355932,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
9.0,Bot
3.0,Bot
48.57142857,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
9.0,Bot
39.77777778,Bot
3.0,Bot
9.0,Bot
9.0,Bot
1300.272727,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
49.14285714,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.57142857,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
3.0,Bot
48.57142857,Bot
39.33333333,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.85714286,Bot
49.14285714,Bot
48.85714286,Bot
1693.735537,Bot
48.57142857,Bot
48.71428571,Bot
1451.038961,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
48.71428571,Bot
39.66666667,Bot
9.0,Bot
3.0,Bot
1331.061224,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
49.14285714,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
3.0,Bot
48.71428571,Bot
9.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
49.14285714,Bot
48.57142857,Bot
3.0,Bot
9.0,Bot
9.0,Bot
3.0,Bot
9.0,Bot
3.0,Bot
3.0,Bot
3.0,Bot
9.0,Bot
48.57142857,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
3.0,Bot
9.0,Bot
9.0,Bot
9.0,Bot
48.85714286,Bot
9.0,Bot
49.14285714,Bot
3.0,Bot
3.0,Bot
39.22222222,Bot
9.0,Bot
48.85714286,Bot
48.71428571,Bot
49.14285714,Bot
3.0,Bot
9.0,Bot
48.71428571,Bot
3.0,Bot
